date,AAPL,Return,42d,252d,Mov_Vol 
1995-12-18,8.06,-0.08897388342955119,9.461190476190476,10.123968253968266,-0.011472151104115265
1995-12-19,8.19,0.01600034134644112,9.45,10.118690476190489,-0.009479408886553287
1995-12-20,8.16,-0.00366972888896229,9.435714285714287,10.113412698412711,-0.009511755886652247
1995-12-21,8.12,-0.004914014802429152,9.42047619047619,10.107738095238107,-0.010218332541981606
1995-12-22,8.06,-0.007416597655049483,9.403809523809525,10.101587301587312,-0.011080070509529983
1995-12-26,8.02,-0.004975134640113955,9.388571428571428,10.095039682539692,-0.011785555127848695
1995-12-27,8.1,0.009925639799969998,9.37452380952381,10.088809523809534,-0.01116029859180285
1995-12-28,8.0,-0.012422519998557096,9.358809523809523,10.081825396825405,-0.012526426672174663
1995-12-29,7.97,-0.003757048877712288,9.339285714285714,10.075198412698422,-0.011983780374264903
1996-01-02,8.03,0.007500035156546583,9.315,10.069404761904773,-0.010523418178958632
1996-01-03,8.03,0.0,9.288809523809523,10.062658730158741,-0.012096713161473299
1996-01-04,7.89,-0.01758839310088739,9.259285714285713,10.055833333333343,-0.012422941850183708
1996-01-05,8.56,0.08150405529586795,9.24642857142857,10.04861111111112,-0.012144041831512836
1996-01-08,8.66,0.011614532420693083,9.22642857142857,10.042579365079375,-0.010186790665204424
1996-01-09,8.19,-0.0558008247093658,9.186190476190475,10.03222222222223,-0.017426192899556357
1996-01-10,8.56,0.044186292288672734,9.159285714285712,10.020317460317468,-0.018926613386658037
1996-01-11,8.75,0.021953510215872208,9.134047619047617,10.010515873015882,-0.015663112319311716
1996-01-12,8.47,-0.03252319170555995,9.099761904761904,10.000119047619055,-0.016977741607283103
1996-01-15,8.53,0.007058852839624607,9.060238095238093,9.990317460317469,-0.0160197666242772
1996-01-16,8.64,0.01281322131237664,9.019761904761904,9.9804761904762,-0.0158960963155763
1996-01-17,8.5,-0.0163364193196935,8.978809523809522,9.969444444444452,-0.017825124719159716
1996-01-18,7.99,-0.06187540371808741,8.932142857142855,9.9561507936508,-0.022057095657296806
1996-01-19,7.47,-0.0672957606334574,8.87190476190476,9.94396825396826,-0.021687761716220957
1996-01-22,7.62,0.019881370553828995,8.824047619047619,9.932777777777783,-0.019834833016942412
1996-01-23,7.91,0.037351412081007604,8.78238095238095,9.923333333333337,-0.016570262856674813
1996-01-24,8.06,0.018785774738974383,8.744285714285713,9.915119047619052,-0.014399675483865657
1996-01-25,7.56,-0.06404236632709544,8.684999999999999,9.906388888888891,-0.01609002385355094
1996-01-26,7.66,0.013140793561058328,8.63285714285714,9.897658730158732,-0.015904378704969326
1996-01-29,7.28,-0.05088112154390536,8.568095238095236,9.887182539682541,-0.01949175758344929
1996-01-30,6.83,-0.0638061886258959,8.497142857142855,9.874682539682542,-0.023891034602950327
1996-01-31,6.91,0.011644964196879834,8.434761904761903,9.862738095238097,-0.02277760586725414
1996-02-01,7.09,0.025715702764457515,8.379523809523807,9.850039682539684,-0.023464488627746326
1996-02-02,7.31,0.03055793321765096,8.318333333333332,9.839325396825398,-0.019801641865762786
1996-02-05,7.31,0.0,8.257142857142854,9.82861111111111,-0.019801641865762786
1996-02-06,7.41,0.013587165546308356,8.202857142857141,9.81797619047619,-0.019447178939713
1996-02-07,7.06,-0.04838538780284493,8.14142857142857,9.804484126984125,-0.024763816959894366
1996-02-08,6.97,-0.012829826732718139,8.072857142857142,9.789365079365076,-0.027470290378686996
1996-02-09,6.94,-0.004313450253719242,8.008095238095237,9.774007936507934,-0.027917076917437143
1996-02-12,7.09,0.021383566025322827,7.950714285714283,9.759126984126981,-0.026744618418465416
1996-02-13,7.03,-0.008498634721462582,7.889523809523806,9.744801587301586,-0.02610687408889313
1996-02-14,6.91,-0.017217068042994967,7.826428571428568,9.73035714285714,-0.026656336417110616
1996-02-15,7.0,0.012940511275734732,7.78333333333333,9.715674603174602,-0.02673050377271998
1996-02-16,6.88,-0.017291497110060994,7.7552380952380915,9.701190476190474,-0.026810889369478334
1996-02-20,7.25,0.0523828169213311,7.7328571428571395,9.689642857142855,-0.021257791178413612
1996-02-21,7.41,0.021828970441412198,7.714999999999996,9.678888888888887,-0.01963419761889284
1996-02-22,7.47,0.008064559836730274,7.699523809523806,9.669007936507933,-0.018122267151406513
1996-02-23,7.47,0.0,7.685476190476188,9.660277777777774,-0.01626087010023429
1996-02-26,7.38,-0.012121360532344737,7.670238095238093,9.65194444444444,-0.01577438996926409
1996-02-27,7.16,-0.03026365763982682,7.647857142857141,9.641507936507931,-0.01970779051565372
1996-02-28,6.94,-0.03120820645384105,7.622619047619046,9.629722222222219,-0.02244117277975493
1996-02-29,6.88,-0.008683122573460881,7.596666666666664,9.61769841269841,-0.022988158087680375
1996-03-01,6.72,-0.02353049741019416,7.565476190476189,9.6047619047619,-0.024913839163841295
1996-03-04,6.56,-0.02409755157906053,7.53047619047619,9.591706349206346,-0.02560588685011614
1996-03-05,6.66,0.015128881596300218,7.501190476190477,9.580436507936504,-0.022373752751493624
1996-03-06,6.55,-0.016654434905137235,7.453333333333334,9.567499999999997,-0.02544565332859234
1996-03-07,6.45,-0.015384918839479343,7.400714285714285,9.554007936507933,-0.026671146465762085
1996-03-08,6.5,0.0077220460939103185,7.36047619047619,9.540952380952378,-0.025799809549247234
1996-03-11,6.47,-0.004626068388782303,7.310714285714286,9.52912698412698,-0.02386459071244583
1996-03-12,6.45,-0.0030959777051280096,7.255952380952381,9.520317460317456,-0.018632934165541362
1996-03-13,6.44,-0.001551590691418833,7.207619047619047,9.51146825396825,-0.018730675191876052
1996-03-14,6.41,-0.004669269183683612,7.1571428571428575,9.502222222222219,-0.01953137201760825
1996-03-15,6.47,0.009316837580230539,7.105476190476192,9.493333333333329,-0.018727867651323553
1996-03-18,6.53,0.009230834775530522,7.05857142857143,9.484563492063488,-0.018362978483026066
1996-03-19,6.44,-0.013878403172077404,7.021666666666667,9.474484126984125,-0.020943725940746435
1996-03-20,6.31,-0.02039286356314058,6.994047619047619,9.462103174603172,-0.025308527576021703
1996-03-21,6.28,-0.004765696073014345,6.962142857142856,9.450515873015872,-0.02405324982599141
1996-03-22,6.34,0.009508787969027136,6.924761904761903,9.438531746031746,-0.02454038420083731
1996-03-25,6.0,-0.055119299221079554,6.875714285714284,9.425753968253968,-0.027063236980726053
1996-03-26,5.97,-0.005012541823544286,6.837857142857142,9.41563492063492,-0.022405067069184634
1996-03-27,6.31,0.05538874914861103,6.805714285714283,9.406865079365078,-0.018915903838752128
1996-03-28,6.05,-0.04207740451037163,6.77642857142857,9.396071428571428,-0.023388349261993797
1996-03-29,6.14,0.014766470116300995,6.759999999999999,9.385753968253969,-0.022242292515789377
1996-04-01,6.38,0.038343355197647436,6.747380952380951,9.376150793650794,-0.020257864170288846
1996-04-02,6.25,-0.020586633608388322,6.727380952380951,9.367619047619048,-0.01862421465845638
1996-04-03,6.14,-0.017756721589259096,6.699523809523808,9.35781746031746,-0.02129827136225582
1996-04-04,6.03,-0.018077731419956916,6.669047619047617,9.345595238095237,-0.02599297590865533
1996-04-08,6.09,0.009901070982711537,6.637619047619045,9.333611111111109,-0.025369267062620743
1996-04-09,6.5,0.06515409517978579,6.624285714285711,9.323373015873015,-0.021057157710028383
1996-04-10,6.5,0.0,6.613095238095234,9.312023809523808,-0.02297035704394954
1996-04-11,6.44,-0.009273636785329102,6.601190476190472,9.299206349206347,-0.02560707851672402
1996-04-12,6.38,-0.009360442759563808,6.584285714285711,9.286904761904761,-0.02494667691391866
1996-04-15,6.44,0.009360442759563893,6.570238095238092,9.27472222222222,-0.024556058034808398
1996-04-16,6.47,0.0046475683965468756,6.559761904761902,9.263531746031743,-0.022788891936544806
1996-04-17,6.31,-0.02504043195968744,6.54333333333333,9.252777777777775,-0.022508329740285625
1996-04-18,6.19,-0.01920058985661696,6.526904761904759,9.240317460317458,-0.025846466020626013
1996-04-19,6.26,0.011245098415502426,6.50333333333333,9.226666666666667,-0.02758798597622217
1996-04-22,6.28,0.003189795368100302,6.476428571428567,9.213214285714285,-0.027191918805815757
1996-04-23,6.19,-0.014434893783602515,6.4459523809523755,9.20063492063492,-0.02604869437675951
1996-04-24,6.06,-0.021225286615281818,6.412380952380947,9.187063492063492,-0.02818824494919819
1996-04-25,6.22,0.026060106669865087,6.3847619047619,9.174484126984126,-0.02594571056537637
1996-04-26,6.19,-0.004834820054583293,6.361666666666661,9.161428571428571,-0.026851177570862392
1996-04-29,6.19,0.0,6.343809523809519,9.148373015873016,-0.026851177570862392
1996-04-30,6.09,-0.016287004974699162,6.324999999999994,9.135039682539682,-0.027677498003837495
1996-05-01,6.09,0.0,6.3099999999999925,9.12170634920635,-0.027677498003837495
1996-05-02,5.94,-0.024938948347251952,6.295238095238088,9.107420634920638,-0.029845608826011154
1996-05-03,5.97,0.005037794029957081,6.2788095238095165,9.092857142857145,-0.030185136147277875
1996-05-06,6.41,0.07111234352806811,6.2754761904761835,9.078452380952383,-0.028266567197406542
1996-05-07,6.72,0.04722888360247954,6.281904761904756,9.064563492063494,-0.02641079860675429
1996-05-08,6.69,-0.004474280394920966,6.286428571428566,9.050357142857145,-0.02700009054818429
1996-05-09,6.53,-0.024206930851797422,6.287857142857136,9.035952380952384,-0.02784662696838542
1996-05-10,6.81,0.0419851768730813,6.296428571428565,9.020079365079368,-0.029108273174760543
1996-05-13,6.76,-0.007369230106548221,6.304047619047612,9.004007936507941,-0.02957249103704475
1996-05-14,6.88,0.01759576189037966,6.3152380952380875,8.988293650793656,-0.02863864177036068
1996-05-15,7.12,0.034289073478632165,6.3307142857142775,8.973253968253973,-0.02688411370060383
1996-05-16,7.09,-0.00422238487984825,6.34404761904761,8.958730158730164,-0.02621942157406545
1996-05-17,6.91,-0.025715702764457563,6.355238095238088,8.944087301587306,-0.026954181316350388
1996-05-20,6.99,0.011510918466140272,6.371428571428564,8.928412698412702,-0.028217897809392038
1996-05-21,6.78,-0.030503454293414625,6.383333333333326,8.912142857142861,-0.029792995377003507
1996-05-22,6.51,-0.04063764573182639,6.387380952380945,8.895198412698416,-0.0317712595253602
1996-05-23,6.56,0.0076511467355197295,6.400714285714279,8.878571428571432,-0.03111372999874097
1996-05-24,6.69,0.01962327118413959,6.417857142857135,8.863015873015877,-0.029051803203440054
1996-05-28,6.59,-0.01506052562572135,6.424523809523801,8.8477380952381,-0.028983023462054204
1996-05-29,6.22,-0.05778344176332783,6.428571428571421,8.831428571428575,-0.03195578600925128
1996-05-30,6.38,0.025398190605610403,6.434285714285706,8.815119047619053,-0.03132407815327517
1996-05-31,6.53,0.023238845931641137,6.437857142857134,8.799484126984133,-0.029739950716439922
1996-06-03,6.19,-0.053471856591834885,6.4364285714285625,8.7811507936508,-0.035121501066192405
1996-06-04,6.05,-0.022876814653754757,6.434285714285706,8.76174603174604,-0.037315646565986044
1996-06-05,6.28,0.03731170843735718,6.4402380952380875,8.744126984126993,-0.03368552774444113
1996-06-06,6.06,-0.035660180398884335,6.439523809523802,8.725833333333341,-0.03563740495100938
1996-06-07,6.09,0.004938281640582577,6.429761904761897,8.707103174603184,-0.036147485941552544
1996-06-10,6.03,-0.00990107098271157,6.41857142857142,8.687460317460328,-0.037754142073991324
1996-06-11,6.0,-0.004987541511039162,6.40809523809523,8.667857142857153,-0.037838422004730005
1996-06-12,6.06,0.009950330853168092,6.400476190476182,8.648888888888898,-0.03663314798952634
1996-06-13,6.16,0.01636697746420541,6.393809523809516,8.630317460317467,-0.03560212532085763
1996-06-14,5.99,-0.02798536541807045,6.382380952380944,8.610793650793658,-0.037770518164357024
1996-06-17,5.91,-0.013445580709351208,6.372857142857136,8.590476190476197,-0.039306604469206474
1996-06-18,5.69,-0.03793558327976724,6.360952380952374,8.56630952380953,-0.045840345805365425
1996-06-19,5.78,0.015693434546046547,6.349523809523801,8.540555555555562,-0.047419018112202484
1996-06-20,5.69,-0.015693434546046565,6.335476190476183,8.514682539682546,-0.04809881644275039
1996-06-21,5.66,-0.00528635592314806,6.322857142857136,8.489047619047625,-0.047965775999791606
1996-06-24,5.56,-0.017825783952600687,6.310952380952374,8.4636507936508,-0.048251551903655925
1996-06-25,5.16,-0.07466152876901952,6.285714285714279,8.43837301587302,-0.05064823184156189
1996-06-26,4.97,-0.03751673938493408,6.256666666666661,8.412103174603178,-0.053338523900697404
1996-06-27,5.16,0.03751673938493414,6.232142857142851,8.385992063492067,-0.05178524221510553
1996-06-28,5.25,0.017291497110061043,6.212142857142853,8.361031746031749,-0.04961358116455713
1996-07-01,5.38,0.02446029757016067,6.195238095238091,8.336071428571433,-0.048778398589875746
1996-07-02,5.25,-0.024460297570160692,6.1788095238095195,8.31103174603175,-0.0497226618478043
1996-07-03,4.84,-0.08131335587499205,6.151904761904756,8.283888888888894,-0.05549546884139179
1996-07-05,4.88,0.008230499136515444,6.115476190476184,8.255277777777783,-0.05715033514094676
1996-07-08,4.78,-0.020704673361691166,6.069285714285708,8.226269841269847,-0.058454606966943386
1996-07-09,4.75,-0.006295928456814812,6.023095238095232,8.198650793650799,-0.05683946659370704
1996-07-10,4.69,-0.01271203558836175,5.979285714285708,8.170912698412705,-0.057478657141484674
1996-07-11,4.47,-0.04804417383271072,5.923571428571423,8.141666666666671,-0.06136223113366026
1996-07-12,4.51,0.00890874488910943,5.869999999999994,8.11146825396826,-0.06227341568299843
1996-07-15,4.3,-0.04768213081507019,5.8085714285714225,8.080198412698419,-0.06558819009355324
1996-07-16,4.22,-0.01877989465159636,5.739523809523804,8.049484126984133,-0.06562298681903164
1996-07-17,4.22,0.0,5.67119047619047,8.021349206349212,-0.0621028488176025
1996-07-18,5.22,0.21266227384662692,5.630952380952375,7.995634920634927,-0.05084198179258743
1996-07-19,5.19,-0.0057637047167499065,5.588095238095232,7.973095238095246,-0.046569821891653415
1996-07-22,5.06,-0.025367213878423216,5.547142857142851,7.948412698412706,-0.05050013326510554
1996-07-23,5.12,0.011787955752042393,5.514047619047613,7.923611111111119,-0.05025817968192433
1996-07-24,5.2,0.015504186535965254,5.48166666666666,7.8994841269841345,-0.048780889902242254
1996-07-25,5.25,0.009569451016150672,5.447380952380946,7.874166666666674,-0.05010296360815839
1996-07-26,5.5,0.04652001563489291,5.4214285714285655,7.851111111111118,-0.04541490066700641
1996-07-29,5.56,0.010850016024065623,5.4057142857142795,7.8288095238095305,-0.04400315054449747
1996-07-30,5.34,-0.040372455290387514,5.380952380952375,7.807103174603181,-0.044426320778881576
1996-07-31,5.5,0.029522439266321834,5.356428571428565,7.785158730158737,-0.043835736319134073
1996-08-01,5.31,-0.03515625698457788,5.335476190476184,7.761865079365085,-0.04690127333330257
1996-08-02,5.41,0.01865725760454288,5.320238095238089,7.739682539682546,-0.04470350740400421
1996-08-05,5.25,-0.03002101625485782,5.295714285714279,7.717738095238102,-0.045322002731228016
1996-08-06,5.38,0.02446029757016067,5.279523809523803,7.697182539682547,-0.042482255814200925
1996-08-07,5.59,0.03829091299331481,5.267619047619041,7.676825396825404,-0.04101745225465185
1996-08-08,5.53,-0.010791471632764319,5.255714285714279,7.656587301587308,-0.041166150303361945
1996-08-09,5.78,0.044215867150042595,5.250476190476184,7.637063492063498,-0.03879427721268408
1996-08-12,5.75,-0.00520382787502711,5.243095238095232,7.617103174603181,-0.039591319363188056
1996-08-13,5.62,-0.02286819090365939,5.2302380952380885,7.595952380952387,-0.04201754145520449
1996-08-14,5.69,0.012378584232639971,5.223095238095231,7.574523809523816,-0.04203806246094953
1996-08-15,5.56,-0.023112139875748717,5.2147619047618985,7.552460317460324,-0.04366416813636178
1996-08-16,5.62,0.010733555643108851,5.213095238095232,7.530357142857149,-0.04338332023989557
1996-08-19,5.91,0.05031416751240723,5.216190476190469,7.510158730158737,-0.0391350362864342
1996-08-20,5.88,-0.005089069507471293,5.220714285714279,7.489246031746038,-0.04030882351637929
1996-08-21,5.75,-0.022356907101276448,5.222857142857136,7.467063492063499,-0.04278157466086484
1996-08-22,5.81,0.010380716054560818,5.228809523809518,7.4448809523809585,-0.042460074366388094
1996-08-23,5.97,0.027166356540690884,5.248095238095232,7.424325396825402,-0.039351933033737074
1996-08-26,6.03,0.010000083334583399,5.273333333333327,7.405714285714291,-0.03624453430281311
1996-08-27,6.22,0.03102289601199397,5.298571428571423,7.387738095238101,-0.03446631873111981
1996-08-28,6.22,0.0,5.32166666666666,7.369523809523815,-0.0348169360305216
1996-08-29,6.12,-0.01620781022685331,5.339285714285708,7.351269841269847,-0.0353112716209186
1996-08-30,6.06,-0.009852296443011707,5.358571428571422,7.332857142857148,-0.03581427192400976
1996-09-03,6.03,-0.004962789342128902,5.386904761904756,7.313769841269846,-0.03694577433258529
1996-09-04,6.03,0.0,5.414285714285708,7.294444444444449,-0.0372934886220648
1996-09-05,5.72,-0.05277820534738765,5.43666666666666,7.27289682539683,-0.04204670142421941
1996-09-06,5.75,0.005231049417552503,5.460476190476184,7.251468253968258,-0.04171717628482101
1996-09-09,5.5,-0.04445176257083381,5.479761904761899,7.229523809523814,-0.043835736319134073
1996-09-10,5.38,-0.02205971806473222,5.501428571428566,7.208412698412703,-0.043311917010667486
1996-09-11,5.28,-0.01876227645552289,5.519761904761899,7.187460317460322,-0.04366416813636177
1996-09-12,5.09,-0.036648267155738753,5.538571428571423,7.168095238095242,-0.042351092649293265
1996-09-13,5.25,0.03095024604110106,5.563095238095232,7.153452380952385,-0.033532221411977654
1996-09-16,5.59,0.06275121056347545,5.59571428571428,7.139365079365082,-0.03097299786786633
1996-09-17,5.75,0.028220567642251247,5.608333333333327,7.125833333333336,-0.029332961235461703
1996-09-18,5.88,0.022356907101276396,5.624761904761899,7.112936507936511,-0.027717957394320755
1996-09-19,5.84,-0.006825965070399871,5.643333333333327,7.099523809523812,-0.028765883299932526
1996-09-20,5.72,-0.020761991448429128,5.6576190476190416,7.085555555555558,-0.030210264425099158
1996-09-23,5.59,-0.02298951822469872,5.666904761904756,7.070634920634923,-0.03240396870650477
1996-09-24,5.62,0.005352376738592061,5.67571428571428,7.055952380952383,-0.03186435567321978
1996-09-25,5.59,-0.005352376738591954,5.677857142857137,7.04230158730159,-0.030210264425099137
1996-09-26,5.59,0.0,5.6785714285714235,7.0271428571428585,-0.03280691727981056
1996-09-27,5.58,-0.001790510773788233,5.684285714285709,7.012460317460318,-0.032043372600037805
1996-09-30,5.55,-0.005390848634876423,5.6854761904761855,6.997261904761905,-0.033058148301463475
1996-10-01,6.16,0.10427884978708525,5.705714285714281,6.984484126984127,-0.026489198217166138
1996-10-02,5.91,-0.04143094612742161,5.717619047619043,6.971944444444445,-0.026982029069132187
1996-10-03,5.59,-0.05566654425099913,5.725714285714281,6.958015873015874,-0.030696707605505438
1996-10-04,5.7,0.019486887673496694,5.733333333333328,6.9453571428571435,-0.027998403378942018
1996-10-07,5.78,0.013937507843781678,5.737857142857138,6.9338492063492065,-0.025614516645831732
1996-10-08,5.81,0.0051768881795337274,5.7445238095238045,6.922579365079365,-0.02507030475714089
1996-10-09,5.75,-0.010380716054560741,5.743809523809519,6.910912698412698,-0.02601485903965961
1996-10-10,6.05,0.050858417233490945,5.750952380952376,6.8999999999999995,-0.023603468693021937
1996-10-11,6.06,0.0016515280384729392,5.761428571428566,6.888452380952381,-0.02470475804921596
1996-10-14,6.31,0.04042587647189881,5.776190476190472,6.877777777777777,-0.022368498209318084
1996-10-15,6.31,0.0,5.794047619047614,6.8665873015873,-0.02327190368124603
1996-10-16,6.44,0.020392863563140535,5.813571428571423,6.855158730158729,-0.023284758916142116
1996-10-17,6.59,0.02302480839815346,5.8297619047619,6.846944444444443,-0.017207549132172723
1996-10-18,6.64,0.007558614973926624,5.847857142857138,6.8385317460317445,-0.017454647652205283
1996-10-21,6.41,-0.0352526925557638,5.863571428571423,6.829206349206348,-0.019675358546204544
1996-10-22,6.22,-0.030089364181490604,5.873333333333328,6.819126984126983,-0.021570810325544514
1996-10-23,6.19,-0.004834820054583293,5.878571428571424,6.809325396825396,-0.02115212885363282
1996-10-24,6.19,0.0,5.882380952380947,6.7994047619047615,-0.021369976029246954
1996-10-25,6.12,-0.011372990172270024,5.879999999999995,6.7893253968253955,-0.021868559893133015
1996-10-28,6.12,0.0,5.877619047619042,6.778730158730157,-0.022807170982569736
1996-10-29,5.81,-0.0519815256604149,5.87023809523809,6.765873015873014,-0.027917979604672027
1996-10-30,5.72,-0.015611765472113315,5.862142857142852,6.752341269841268,-0.029455835302160872
1996-10-31,5.75,0.005231049417552503,5.855476190476185,6.738928571428569,-0.029126310162762466
1996-11-01,6.06,0.05250994527196401,5.856190476190471,6.726865079365077,-0.02561116331060779
1996-11-04,6.09,0.004938281640582577,5.864999999999995,6.71333333333333,-0.028009921354864166
1996-11-05,6.38,0.04652001563489291,5.879999999999995,6.699444444444442,-0.02755010851889796
1996-11-06,6.38,0.0,5.900952380952376,6.686309523809522,-0.026326884087593393
1996-11-07,6.47,0.014008011156110702,5.926904761904757,6.673055555555553,-0.026219783855206746
1996-11-08,6.56,0.013814494443188514,5.957380952380947,6.659761904761902,-0.02598844316046058
1996-11-11,6.5,-0.009188426054406142,5.990952380952376,6.645119047619045,-0.02832243204748579
1996-11-12,6.31,-0.02966650034846969,6.016190476190471,6.629126984126981,-0.031111779759352566
1996-11-13,6.39,0.01259859183632173,6.03523809523809,6.613928571428569,-0.029582795280253264
1996-11-14,6.41,0.0031250025431352807,6.050952380952375,6.59988095238095,-0.027699333040047368
1996-11-15,6.25,-0.02527780718426854,6.059761904761899,6.584999999999997,-0.0296074456733813
1996-11-18,6.19,-0.009646377051805337,6.068095238095232,6.571349206349204,-0.02784011591624216
1996-11-19,6.22,0.004834820054583311,6.079999999999994,6.55769841269841,-0.02773148907535331
1996-11-20,6.25,0.004811556997222117,6.095714285714282,6.544166666666664,-0.02742838947455182
1996-11-21,6.12,-0.021019367224075346,6.1076190476190435,6.528571428571425,-0.031245726932492394
1996-11-22,6.31,0.03057358002888697,6.124761904761901,6.514523809523806,-0.028053517147061977
1996-11-25,6.25,-0.009554212804811611,6.140476190476187,6.499642857142854,-0.02960744567338128
1996-11-26,6.06,-0.030871663667087143,6.151904761904759,6.484761904761902,-0.030343773649574045
1996-11-27,6.12,0.00985229644301164,6.165476190476188,6.4712301587301555,-0.027898982750805577
1996-11-29,6.03,-0.014815085785140587,6.162380952380948,6.4578174603174565,-0.028033999327971813
1996-12-02,6.28,0.04062296974101316,6.17119047619047,6.443531746031741,-0.02854529633886442
1996-12-03,6.28,0.0,6.187619047619042,6.429246031746026,-0.02854529633886442
1996-12-04,6.25,-0.004788516731797233,6.20071428571428,6.415595238095233,-0.02762372010806479
1996-12-05,6.25,0.0,6.211904761904758,6.402142857142851,-0.027297831751476778
1996-12-06,6.28,0.004788516731797315,6.223095238095233,6.387976190476185,-0.028353727781188484
1996-12-09,6.25,-0.004788516731797233,6.234999999999995,6.374444444444439,-0.027428389474551812
1996-12-10,6.12,-0.021019367224075346,6.236666666666661,6.36103174603174,-0.02770036751900418
1996-12-11,6.0,-0.019802627296179754,6.23523809523809,6.346746031746026,-0.02960744567338129
1996-12-12,5.97,-0.005012541823544286,6.227142857142852,6.332499999999994,-0.029660182452380047
1996-12-13,5.81,-0.0271663565406909,6.215238095238091,6.320595238095232,-0.026224867730592658
1996-12-16,5.66,-0.026156678648728234,6.196666666666663,6.311071428571424,-0.02226775578044325
1996-12-17,5.62,-0.00709222830949191,6.173571428571425,6.300873015873011,-0.02372245093384885
1996-12-18,5.78,0.028072018778686522,6.153095238095235,6.291428571428566,-0.02172290877891639
1996-12-19,5.56,-0.03880557442179524,6.132857142857138,6.281269841269835,-0.023857876357415476
1996-12-20,5.88,0.05595865364804463,6.1247619047618995,6.272619047619043,-0.01986561078064859
1996-12-23,5.81,-0.011976191046715762,6.11571428571428,6.263849206349201,-0.020306635879853444
1996-12-24,5.78,-0.00517688817953368,6.105952380952376,6.254642857142852,-0.021258005718000145
1996-12-26,5.75,-0.00520382787502711,6.097142857142852,6.24571428571428,-0.020803270857285835
1996-12-27,5.78,0.005203827875027044,6.089047619047612,6.237023809523804,-0.02023878868069421
1996-12-30,5.44,-0.060624621816434854,6.080238095238089,6.226746031746027,-0.02453023869264876
1996-12-31,5.22,-0.04128165897330399,6.068333333333327,6.215595238095234,-0.02713073877244734
1997-01-02,5.25,0.0057306747089850745,6.056428571428566,6.205119047619043,-0.025661775576476524
1997-01-03,5.44,0.03555098426431901,6.041666666666662,6.192738095238091,-0.028556546955742355
1997-01-06,4.47,-0.19639065224237398,6.003095238095233,6.176111111111106,-0.04165964195646955
1997-01-07,4.38,-0.020339684237122672,5.955476190476186,6.160992063492059,-0.039425800077986614
1997-01-08,4.41,0.006825965070399891,5.908571428571425,6.144523809523806,-0.04177927947607109
1997-01-09,4.44,0.006779686985378769,5.860238095238091,6.127420634920631,-0.042735140492879194
1997-01-10,4.56,0.026668247082161055,5.812619047619044,6.111904761904758,-0.039006430331536036
1997-01-13,4.53,-0.006600684031351912,5.765714285714282,6.096031746031742,-0.03986690027403417
1997-01-14,4.47,-0.013333530869465256,5.721904761904757,6.079484126984123,-0.04151399084225294
1997-01-15,4.31,-0.03645050450982103,5.672380952380949,6.062857142857138,-0.042781059110411156
1997-01-16,4.19,-0.028237170181609886,5.619523809523805,6.047777777777773,-0.040662049575148476
1997-01-17,4.19,0.0,5.570476190476187,6.0347619047619006,-0.03642281512455183
1997-01-20,4.24,0.011862535309819948,5.524047619047615,6.0213492063492025,-0.03692795426407678
1997-01-21,4.31,0.016374634871789886,5.478571428571425,6.007063492063487,-0.03824936702129577
1997-01-22,4.3,-0.0023228814161396385,5.432142857142854,5.992142857142853,-0.03957908737122921
1997-01-23,4.31,0.0023228814161397287,5.3890476190476155,5.979246031746027,-0.0353984697229961
1997-01-24,4.22,-0.02110277606773594,5.339285714285711,5.965595238095234,-0.037555611847779766
1997-01-27,4.16,-0.014320053774748445,5.289523809523806,5.953214285714282,-0.03525248106244243
1997-01-28,4.16,0.0,5.244285714285711,5.9426190476190435,-0.03123306898599008
1997-01-29,4.16,0.0,5.197619047619044,5.931706349206346,-0.03196663277863758
1997-01-30,4.19,0.007185659660874533,5.15380952380952,5.92019841269841,-0.03313391577471826
1997-01-31,4.16,-0.007185659660874486,5.103333333333329,5.9076984126984105,-0.03551153864001937
1997-02-03,4.08,-0.019418085857101627,5.050952380952377,5.89488095238095,-0.03673476307132393
1997-02-04,3.85,-0.0580238401163775,4.99380952380952,5.8807539682539645,-0.04124583240748357
1997-02-05,3.81,-0.010443959161083262,4.9357142857142815,5.867857142857139,-0.03885574706051679
1997-02-06,4.0,0.04866517198128101,4.881428571428567,5.856071428571425,-0.03498192626357683
1997-02-07,3.95,-0.012578782206860073,4.826666666666663,5.844206349206345,-0.03550259323622936
1997-02-10,3.91,-0.010178204915756153,4.774047619047614,5.831587301587299,-0.03749079792305984
1997-02-11,3.92,0.0025542798050967007,4.724523809523805,5.8192460317460295,-0.03679452975401867
1997-02-12,3.94,0.005089069507471228,4.676190476190472,5.807460317460315,-0.03538937516666312
1997-02-13,4.03,0.022585652648749288,4.63380952380952,5.7956746031746,-0.03478178837063797
1997-02-14,4.08,0.012330612457478725,4.596190476190472,5.784563492063489,-0.03291577086528519
1997-02-18,4.47,0.09129142020940703,4.568809523809519,5.773531746031742,-0.030464759242401405
1997-02-19,4.41,-0.013513719166722707,4.536190476190471,5.7616269841269805,-0.03269113941781264
1997-02-20,4.25,-0.036955706522429244,4.5049999999999955,5.7488492063492025,-0.035527149626008434
1997-02-21,4.09,-0.038374012881615155,4.462380952380948,5.735436507936504,-0.03794448521868326
1997-02-24,4.16,0.01697010421846156,4.423095238095233,5.722658730158726,-0.03611189519474909
1997-02-25,4.22,0.014320053774748471,4.385952380952377,5.71099206349206,-0.03330338536314819
